SRC_ID,Segment,8_name,12_code,Ph2SedReg,StreamType,Bedform,length,slope,DASqKm,ave_rhp,stdev_rhp,Ave_Rh,cumulative_volume,cumulative_height,valley_confinement,el_edap_scaled,el_min_scaled,el_edep_scaled,height_scaled,vol_scaled,min_rhp,slope_start_min,slope_min_stop,rh_edap,rh_min,rh_edep,w_min,w_edap_scaled,w_edep_scaled,edz_count,min_loc_ratio,rhp_pre,rhp_post,rhp_post_stdev,regression_valley_confinement,rh_pre,rh_post,wtod_bf,q500_w,q100_w,w_bf,ssp_bf,w_0.5timesbf,w_0.5timesbf_to_w_bf,ssp_0.5times_bf,w_2timesbf,w_2timesbf_to_w_bf,ssp_2times_bf,w_3timesbf,w_3timesbf_to_w_bf,ssp_3times_bf,w_4timesbf,w_4timesbf_to_w_bf,ssp_4times_bf,w_5timesbf,w_5timesbf_to_w_bf,ssp_5times_bf,w_6timesbf,w_6timesbf_to_w_bf,ssp_6times_bf,w_edap_to_w_bf,w_edep_to_w_bf
3,118_M15T1.04,blackconnecticut,504,TR,A1c,Bedrock,1166.1,0.015682175,72.0,0.5066833787516576,0.1598147502948159,1.3580663681221794,0.2109363207241397,1.27768387107912,1.708221888106355,2.3963963963963963,2.5945945945945934,3.75975975975976,1.3633633633633635,0.2511670489907818,0.0593562476240384,-2.675409284357565,0.4550953937309233,1.260400597289663,1.3037913974069093,1.615826558648581,29.584512477489067,1.5415670055809203,2.633338500915899,2,0.1453744493392063,0.6317561307088851,0.4890759058365308,0.0619672617338326,2.39714628617149,0.684770990192335,2.050985323658653,19.28890830680481,38.53914758597033,31.06680387616843,16.077094588800275,126.21324111927792,12.856530314724296,0.7996799573276437,41.271323663316615,24.040819826773006,1.4953460461394854,314.97523873056844,36.50973329903096,2.2709161221496204,454.2021011560438,48.77111739987995,3.033577810374717,679.5568360850227,60.94202898550725,3.7906120816108815,945.7627311491838,71.52345424920676,4.448779837311641,1287.22625369271,1.685158021069476,2.878623816508868
13,118_M15T1.11C,blackconnecticut,504,TR,A1,Bedrock,124.7,0.073349633,30.1,0.5828814276188561,0.1092235141853529,1.1813304041523711,0.0021078479949373,0.2916799007855608,1.1219946571682993,2.7447447447447444,2.822822822822823,3.2132132132132134,0.468468468468469,0.0033854246360246,0.4822855939286087,-0.3643941051203516,0.0728788210240703,1.134708823715067,1.1522326739974376,1.2746408180678153,18.47233360064154,1.5147629514920606,1.6995559384505756,1,0.1666666666666668,0.6615218685856578,0.5205748393307968,0.0730621888161692,1.450909090909091,0.6097286732204336,1.740950018971234,17.762997543911318,15.998396150761828,14.45870088211708,11.026463512429832,797.2378267712401,8.728949478748998,0.7916363636363637,277.11338154759017,14.95589414595028,1.3563636363636362,2230.8463814507445,19.29430633520449,1.7498181818181815,3812.0930539990886,23.243785084202084,2.108,5737.97991601747,27.02485966319166,2.4509090909090907,7934.985263885326,31.06255012028869,2.817090909090909,10165.4855384266,1.6334545454545453,1.8327272727272723
26,118_M26T2.10B,blackconnecticut,503,TR,B3,Step Pool,276.7,0.038546256,6.2,0.6230654228984898,0.1089295286079803,0.7494727707771306,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.4773750296138357,,,20.729081985997663,11.268521864835565,10.290928803758584,7.627394289844597,139.2979250661115,6.145645102999639,0.8057332385690595,49.58179483672919,10.075894470545718,1.3210139777303955,386.94123118160127,12.343693530899891,1.6183368869936037,683.5572945086233,14.210336104083844,1.8630656242596544,1059.4419015844314,16.564871702204556,2.1717602463871124,1396.6714717085442,18.583303216479944,2.436389481165601,1811.601626902867,,
37,118_M35-,blackconnecticut,502,TR,B4c,Plane Bed,522.1,0.002335085,147.0,0.6591910009430562,0.1618485046900496,2.086013322655227,0.0431733663965883,0.6510669552036003,1.2316188071946983,1.0750750750750748,1.243243243243243,1.3573573573573572,0.2822822822822823,0.0194617289847633,0.3896008214117197,-0.6237626727125223,0.919229201892142,0.90555856080638,0.9793190062721102,1.012716225129779,44.40145565983528,1.6305078825777877,2.0081641734620086,3,0.5957446808510649,0.7910667426714874,0.642524244346546,0.1252261043323733,2.1850163686728785,0.5092738569606344,2.5196864716984204,36.02560628291338,83.09423482091553,74.48094234820915,38.02911319670561,12.207388906102548,26.587818425588967,0.6991437924955931,5.415389630839909,59.53936027580923,1.5656257869554269,30.366684636954098,76.678797165294,2.01631830773105,54.59349367348931,95.3782800229841,2.50803324099723,79.99748541363958,108.5156100363915,2.853487786451776,117.54556431862044,115.08235970120666,3.02616469403173,169.99238964349328,1.0374464870309748,1.2777386048854191
46,118_M40T5.03B,blackconnecticut,501,TR,B3a,Step Pool,2323.4,0.049849141,10.6,0.5840483653612817,0.1127399604022936,0.8415375821016854,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.5393897293403316,,,19.034763843727266,12.876172850133424,11.576784023413962,8.364465868985107,270.62371315433745,6.715589222690884,0.8028712565606669,99.09741237555316,11.456270982181286,1.3696356900277864,722.0771178738657,14.52246707411552,1.7362097355150767,1245.1484308224171,17.661401394508047,2.1114798806215918,1833.615675594168,21.025221657915125,2.5136358958526297,2446.107324493765,23.95261255057244,2.863615313368324,3214.43963035742,,
52,118_M41T6.02A,blackconnecticut,501,TR,A1b,Bedrock,474.2,0.035347044,14.4,0.6335712891274873,0.1030847237638505,1.006401384205633,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.4543684278852391,,,16.70074668612314,11.812526360185576,10.749683677773092,8.122100379586673,195.4348084768482,6.685997469422185,0.8231857717772296,68.66660485898399,10.094896668072543,1.2428923795923663,564.085751374322,12.037115141290595,1.4820199922108268,993.2077837739862,13.828553353015606,1.7025834090614045,1487.822846951146,15.506115563053564,1.909126314422952,2023.727091348016,17.13095740194011,2.109178242243281,2602.9927278476243,,
54,118_M41T6.02S1.01A,blackconnecticut,501,CST,F4a,Plane Bed,1695.8,0.043134436,7.6,0.6098309991762224,0.130228605081494,0.8044952196024799,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.453962084265337,,,20.30599503847601,11.690942328104729,10.677851161693596,8.040747729685105,198.1353396905537,6.466564453355349,0.804224267536944,72.9180111217657,10.597947871211227,1.3180301419089877,531.6910306152762,12.900106144592524,1.6043416083018591,941.7096581828484,15.316075008845385,1.904807304462616,1382.1005422221413,17.82904823682038,2.217337098016208,1848.578432242204,20.530133270432835,2.55326170657475,2314.4871529590328,,
55,118_M41T6.02S1.01B,blackconnecticut,501,CST,B3a,Step Pool,1028.3,0.05334914,5.4,0.6519425433793483,0.1502006728417945,0.7719745899019429,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.3696688655215206,,,21.05273522679173,10.196926966838472,9.390255761937178,7.444811825342799,269.79894362821017,6.197121462608188,0.8324080726275227,99.54350743289616,9.699990275211514,1.302919469662334,695.35104022644,11.644461732957309,1.5641042387825743,1212.362093297906,13.697850821744629,1.8399190124746916,1758.0421015537927,15.712340756588544,2.110508784533995,2346.333745232283,17.81484002722941,2.3929201227875385,2948.9927481448285,,
56,118_M41T6.02S1.02A,blackconnecticut,501,CST,F3b,Cascade,153.9,0.03960396,3.0,0.714549062219591,0.2006250039862779,0.7092018264392284,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.34625322997416,,,26.07065759126,10.155945419103311,9.230019493177387,7.5438596491228065,163.0468343019159,6.322287199480182,0.8380706287683033,63.25985243866628,9.925276153346328,1.3156761412575366,387.0906866924968,11.747888239116309,1.557278208440999,675.0231934598185,13.59974009096816,1.8027562446167096,976.7033103207054,15.428849902534113,2.045219638242894,1288.403419391547,17.41390513320338,2.3083548664944016,1587.738171932844,,
59,118_M41T6.04-,blackconnecticut,501,TR,B3,Step Pool,625.4,0.034113061,4.9,0.668629869990781,0.1377054527005843,0.7415594667657917,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.5029270332427347,,,22.4684504761598,11.494243684042214,10.311000959385993,7.647905340582028,132.5410765036689,6.295171090502079,0.8231235626176039,50.644903509805246,10.253437799808124,1.3406857620740122,330.8445130354463,12.84218100415734,1.6791762492159732,553.9925647991198,15.14950431723697,1.9808697470206984,821.8847443759593,17.16821234409978,2.244825423374451,1132.6775458201914,18.90869843300288,2.472402257997073,1489.854321694576,,
60,118_M41T6.05A,blackconnecticut,501,CST,B4a,Step Pool,749.2,0.044751831,2.5,0.7321847429018655,0.1376432791668257,0.6481318694104294,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.3705051369863015,,,22.754330433576037,8.546449546182595,7.78430325680726,6.235985050720768,154.38601793561264,5.228910838227442,0.8385059931506849,57.52571823713139,8.044580886278696,1.2900256849315068,389.4669771407398,9.769087026161236,1.5665667808219177,660.2902181705019,11.124532835024024,1.7839255136986305,995.4263436483542,12.311799252536035,1.9743150684931503,1378.2643167488384,13.36225306994127,2.142765410958904,1795.9264106102055,,
61,118_M41T6.05B,blackconnecticut,501,TR,A1,Bedrock,459.0,0.079681275,1.8,0.7741247415419246,0.1967901146483804,0.6386321774866025,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.209025641025641,,,21.6029906484476,6.420479302832244,5.953159041394335,5.310457516339869,389.7930980115716,4.713507625272332,0.8875897435897437,140.69567008047096,6.52723311546841,1.2291282051282053,962.4724954251966,7.74400871459695,1.4582564102564102,1585.188426307482,8.79847494553377,1.656820512820513,2289.0607841633605,9.709150326797385,1.828307692307692,3088.517261014508,10.603485838779957,1.996717948717949,3903.713785092154,,
68,19_M01T02.03-,mettawee,203,TR,B3,Step Pool,2162.8,0.022547915,37.0,0.5416473393058241,0.1074266598860236,1.177837860900101,0.0021035223995217,0.3283182421954331,1.0454001169579787,2.96096096096096,3.033033033033032,3.117117117117117,0.1561561561561566,0.0019040575653863,0.4813589228036995,-0.3879793377393171,0.3325537180622632,1.1896233964914456,1.2154048904719683,1.2365996940804178,25.337987793600885,1.9095855877807943,1.9962809968073127,2,0.4615384615384551,0.6018726968768828,0.4827072458142747,0.0747433054552224,1.9821468298109008,0.6465580339673888,1.7216266241049236,18.6494897014784,24.717264656926204,21.990244127982244,12.469946365822082,142.57430826050643,9.466663584242648,0.7591583240637745,49.27177646992051,18.670011096726466,1.4972005932517614,368.4220066009213,25.16737562419086,2.018242491657397,646.7495861156102,31.32837063066395,2.5123099740452357,982.359966065921,37.06329757721472,2.97220986281053,1385.8974646134327,44.745006473090434,3.5882276603633665,1718.610113596027,1.9972376714868367,2.0879124953652206
74,19_M05T03.01B,mettawee,202,TR,A1,Bedrock,167.6,0.069,48.7,0.5598638218676065,0.1722471196989726,1.2742190201797834,0.1326992985020948,1.0436513376266894,1.4864776086718492,2.0840840840840844,2.642642642642643,3.2012012012012017,1.1171171171171173,0.0949576021246937,0.2970897201290038,-0.4975567522131462,0.4975567522131467,1.0148699172525069,1.175937818432553,1.3434921217443383,33.782816229116946,1.8471222473298807,2.7457058611354936,2,0.5000000000000002,0.6629688772200859,0.540910297004572,0.0940128878934583,1.598387687797728,0.5519982736816343,1.8523216951675048,22.36881389760739,26.02625298329356,24.278042959427207,16.282816229116946,1095.40156359846,13.66945107398568,0.8395016489556614,381.2852548884807,26.694510739856803,1.6394283620373762,2436.124706704685,38.269689737470166,2.3503114694027114,3808.855324200434,49.027446300716,3.0109930377427627,5688.215619083207,59.37350835322196,3.646390619274459,7932.559642116923,65.66229116945108,4.032612678636864,11306.223285272692,1.6733235617442286,2.4873580065958225
82,19_M05T03.02S01.02D,mettawee,202,TR,A1,Bedrock,188.4,0.076,6.3,0.7088643160240556,0.2304453681249333,0.918036030014048,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.207792207792208,,,22.097524374480933,9.872611464968152,9.219745222929935,8.174097664543524,694.0950173423287,7.383227176220807,0.9032467532467532,242.33599586383968,10.09023354564756,1.2344155844155846,1724.1031850706238,12.128450106157112,1.4837662337662338,2671.9185879598544,13.556263269639066,1.6584415584415586,3965.491792156179,15.20700636942675,1.8603896103896105,5127.440014682661,16.947983014861997,2.073376623376624,6286.452533000809,,
91,19_M08T05.01B,mettawee,201,TR,A1,Bedrock,1648.9,0.089,6.6,0.6075351704189017,0.0879141821973461,0.7217633175980797,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.495698836637719,,,19.705866036140986,11.071926739038146,9.975741403359816,7.402510764752258,470.8413639650452,5.698344350779308,0.769785351466492,182.24950795759824,10.679847170841166,1.442733082090775,1210.349096881594,13.420158893807992,1.81291987547108,2179.7589753452307,15.80538540845412,2.135138456496805,3371.3894948501675,17.794590332949237,2.4038587579878747,4776.825158084603,19.70738067802777,2.6622562674094707,6301.57549015322,,
